# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2320       1.449634033516e-11       6.693781861729e-13      -1.351015615701e-12       0.000000000000e+00       2.028501344951e-16       1.170160644332e-17       4.272977903451e-18 
 2321       1.450402361241e-11       6.642142990049e-13      -1.351420519910e-12       0.000000000000e+00       2.024903659493e-16       1.168267000025e-17       4.223476843632e-18 
 2322       1.451166664274e-11       6.590400342752e-13      -1.351574402223e-12       0.000000000000e+00       2.021313777698e-16       1.166626459343e-17       4.175033994186e-18 
 2323       1.451925087199e-11       6.538570887134e-13      -1.351477137020e-12       0.000000000000e+00       2.017731677300e-16       1.165230412505e-17       4.127708058327e-18 
 2324       1.452675768241e-11       6.486671649192e-13      -1.351128599922e-12       0.000000000000e+00       2.014157335865e-16       1.164070218372e-17       4.081557933976e-18 
 2325       1.453416839251e-11       6.434719713688e-13      -1.350528667792e-12       0.000000000000e+00       2.010590730797e-16       1.163137204413e-17       4.036642713962e-18 
 2326       1.454146425705e-11       6.382732224213e-13      -1.349677218735e-12       0.000000000000e+00       2.007031839334e-16       1.162422666666e-17       3.993021686232e-18 
 2327       1.454862646695e-11       6.330726383246e-13      -1.348574132105e-12       0.000000000000e+00       2.003480638548e-16       1.161917869709e-17       3.950754334055e-18 
 2328       1.455563614925e-11       6.278719452222e-13      -1.347219288502e-12       0.000000000000e+00       1.999937105346e-16       1.161614046623e-17       3.909900336234e-18 
 2329       1.456247436699e-11       6.226728751594e-13      -1.345612569778e-12       0.000000000000e+00       1.996401216469e-16       1.161502398959e-17       3.870519567306e-18 
 2330       1.456912211918e-11       6.174771660892e-13      -1.343753859034e-12       0.000000000000e+00       1.992872948492e-16       1.161574096700e-17       3.832672097753e-18 
 2331       1.457556198189e-11       6.122864715411e-13      -1.341643583495e-12       0.000000000000e+00       1.989352279508e-16       1.161821425348e-17       3.796395011065e-18 
 2332       1.458178304290e-11       6.071020889919e-13      -1.339284346840e-12       0.000000000000e+00       1.985839194197e-16       1.162241235106e-17       3.761632695389e-18 
 2333       1.458777599793e-11       6.019252298010e-13      -1.336679307126e-12       0.000000000000e+00       1.982333678787e-16       1.162831513290e-17       3.728306114460e-18 
 2334       1.459353151219e-11       5.967571093982e-13      -1.333831634865e-12       0.000000000000e+00       1.978835719377e-16       1.163590239168e-17       3.696335950676e-18 
 2335       1.459904022042e-11       5.915989472879e-13      -1.330744513039e-12       0.000000000000e+00       1.975345301929e-16       1.164515383955e-17       3.665642604799e-18 
 2336       1.460429272683e-11       5.864519670532e-13      -1.327421137111e-12       0.000000000000e+00       1.971862412278e-16       1.165604910801e-17       3.636146195646e-18 
 2337       1.460927960505e-11       5.813173963605e-13      -1.323864715044e-12       0.000000000000e+00       1.968387036121e-16       1.166856774785e-17       3.607766559785e-18 
 2338       1.461399139812e-11       5.761964669639e-13      -1.320078467308e-12       0.000000000000e+00       1.964919159026e-16       1.168268922903e-17       3.580423251232e-18 
 2339       1.461841861846e-11       5.710904147093e-13      -1.316065626900e-12       0.000000000000e+00       1.961458766427e-16       1.169839294060e-17       3.554035541141e-18 
 2340       1.462255174782e-11       5.660004795387e-13      -1.311829439356e-12       0.000000000000e+00       1.958005843623e-16       1.171565819060e-17       3.528522417505e-18 
 2341       1.462638123725e-11       5.609279054946e-13      -1.307373162763e-12       0.000000000000e+00       1.954560375782e-16       1.173446420600e-17       3.503802584847e-18 
 2342       1.462989750710e-11       5.558739407244e-13      -1.302700067775e-12       0.000000000000e+00       1.951122347938e-16       1.175479013258e-17       3.479794463913e-18 
 2343       1.463309094694e-11       5.508398374848e-13      -1.297813437628e-12       0.000000000000e+00       1.947691744989e-16       1.177661503485e-17       3.456416191374e-18 
 2344       1.463595191556e-11       5.458268521458e-13      -1.292716568148e-12       0.000000000000e+00       1.944268551701e-16       1.179991789596e-17       3.433585619514e-18 
 2345       1.463847074093e-11       5.408362451952e-13      -1.287412767775e-12       0.000000000000e+00       1.940852752707e-16       1.182467761762e-17       3.411220315928e-18 
 2346       1.464063772017e-11       5.358692812430e-13      -1.281905357567e-12       0.000000000000e+00       1.937444332503e-16       1.185087301999e-17       3.389237563217e-18 
 2347       1.464244311950e-11       5.309272290257e-13      -1.276197671218e-12       0.000000000000e+00       1.934043275452e-16       1.187848284158e-17       3.367554358682e-18 
 2348       1.464387717424e-11       5.260113614104e-13      -1.270293055074e-12       0.000000000000e+00       1.930649565783e-16       1.190748573921e-17       3.346087414019e-18 
 2349       1.464493008875e-11       5.211229553993e-13      -1.264194868144e-12       0.000000000000e+00       1.927263187588e-16       1.193786028788e-17       3.324753155016e-18 
 2350       1.464559203641e-11       5.162632921343e-13      -1.257906482115e-12       0.000000000000e+00       1.923884124827e-16       1.196958498067e-17       3.303467721243e-18 
 2351       1.464585315959e-11       5.114336569007e-13      -1.251431281365e-12       0.000000000000e+00       1.920512361322e-16       1.200263822869e-17       3.282146965754e-18 
 2352       1.464570356961e-11       5.066353391320e-13      -1.244772662979e-12       0.000000000000e+00       1.917147880761e-16       1.203699836095e-17       3.260706454775e-18 
 2353       1.464513334672e-11       5.018696324142e-13      -1.237934036759e-12       0.000000000000e+00       1.913790666696e-16       1.207264362430e-17       3.239061467402e-18 
 2354       1.464413254004e-11       4.971378344897e-13      -1.230918825242e-12       0.000000000000e+00       1.910440702544e-16       1.210955218333e-17       3.217126995298e-18 
 2355       1.464269116757e-11       4.924412472623e-13      -1.223730463714e-12       0.000000000000e+00       1.907097971586e-16       1.214770212025e-17       3.194817742384e-18 
 2356       1.464079921613e-11       4.877811768008e-13      -1.216372400220e-12       0.000000000000e+00       1.903762456965e-16       1.218707143486e-17       3.172048124536e-18 
 2357       1.463844664132e-11       4.831589333438e-13      -1.208848095580e-12       0.000000000000e+00       1.900434141691e-16       1.222763804440e-17       3.148732269280e-18 
 2358       1.463562336751e-11       4.785758313040e-13      -1.201161023405e-12       0.000000000000e+00       1.897113008635e-16       1.226937978351e-17       3.124784015487e-18 
 2359       1.463231928781e-11       4.740331892723e-13      -1.193314670108e-12       0.000000000000e+00       1.893799040532e-16       1.231227440408e-17       3.100116913067e-18 
 2360       1.462852426402e-11       4.695323300222e-13      -1.185312534918e-12       0.000000000000e+00       1.890492219981e-16       1.235629957524e-17       3.074644222663e-18 
 2361       1.462422812659e-11       4.650745805144e-13      -1.177158129897e-12       0.000000000000e+00       1.887192529444e-16       1.240143288319e-17       3.048278915349e-18 
 2362       1.461942067462e-11       4.606612719005e-13      -1.168854979951e-12       0.000000000000e+00       1.883899951243e-16       1.244765183115e-17       3.020933672323e-18 
 2363       1.461409167580e-11       4.562937395280e-13      -1.160406622842e-12       0.000000000000e+00       1.880614467567e-16       1.249493383929e-17       2.992520884602e-18 
 2364       1.460823086640e-11       4.519733229442e-13      -1.151816609210e-12       0.000000000000e+00       1.877336060465e-16       1.254325624458e-17       2.962952652717e-18 
 2365       1.460182795122e-11       4.477013659006e-13      -1.143088502576e-12       0.000000000000e+00       1.874064711848e-16       1.259259630075e-17       2.932140786408e-18 
 2366       1.459487260357e-11       4.434792163575e-13      -1.134225879365e-12       0.000000000000e+00       1.870800403491e-16       1.264293117819e-17       2.899996804318e-18 
 2367       1.458735446522e-11       4.393082264879e-13      -1.125232328916e-12       0.000000000000e+00       1.867543117029e-16       1.269423796383e-17       2.866431933691e-18 
 2368       1.457926314638e-11       4.351897526819e-13      -1.116111453494e-12       0.000000000000e+00       1.864292833960e-16       1.274649366111e-17       2.831357110063e-18 
 2369       1.457058822568e-11       4.311251555515e-13      -1.106866868309e-12       0.000000000000e+00       1.861049535643e-16       1.279967518981e-17       2.794682976959e-18 
 2370       1.456131925013e-11       4.271157999341e-13      -1.097502201526e-12       0.000000000000e+00       1.857813203298e-16       1.285375938604e-17       2.756319885587e-18 
 2371       1.455144775191e-11       4.231628761391e-13      -1.088021164826e-12       0.000000000000e+00       1.854583818464e-16       1.290873008755e-17       2.716201021218e-18 
 2372       1.454097331258e-11       4.192668624694e-13      -1.078427765536e-12       0.000000000000e+00       1.851361364361e-16       1.296459943788e-17       2.674351938986e-18 
 2373       1.452989753626e-11       4.154280593891e-13      -1.068726095837e-12       0.000000000000e+00       1.848145824537e-16       1.302138671361e-17       2.630821456873e-18 
 2374       1.451822203620e-11       4.116467679813e-13      -1.058920262352e-12       0.000000000000e+00       1.844937182409e-16       1.307911125091e-17       2.585658568207e-18 
 2375       1.450594843482e-11       4.079232899483e-13      -1.049014386162e-12       0.000000000000e+00       1.841735421264e-16       1.313779244559e-17       2.538912441848e-18 
 2376       1.449307836369e-11       4.042579276127e-13      -1.039012602820e-12       0.000000000000e+00       1.838540524257e-16       1.319744975317e-17       2.490632422379e-18 
 2377       1.447961346355e-11       4.006509839171e-13      -1.028919062368e-12       0.000000000000e+00       1.835352474415e-16       1.325810268893e-17       2.440868030293e-18 
 2378       1.446555538433e-11       3.971027624253e-13      -1.018737929353e-12       0.000000000000e+00       1.832171254632e-16       1.331977082800e-17       2.389668962181e-18 
 2379       1.445090578513e-11       3.936135673225e-13      -1.008473382838e-12       0.000000000000e+00       1.828996847673e-16       1.338247380538e-17       2.337085090922e-18 
 2380       1.443566633427e-11       3.901837034159e-13      -9.981296164229e-13       0.000000000000e+00       1.825829236170e-16       1.344623131604e-17       2.283166465869e-18 
 2381       1.441983870930e-11       3.868134761350e-13      -9.877108382580e-13       0.000000000000e+00       1.822668402625e-16       1.351106311493e-17       2.227963313040e-18 
 2382       1.440342459696e-11       3.835031915324e-13      -9.772212710579e-13       0.000000000000e+00       1.819514329408e-16       1.357698901710e-17       2.171526035304e-18 
 2383       1.438642569326e-11       3.802531562841e-13      -9.666651521185e-13       0.000000000000e+00       1.816366998757e-16       1.364402889774e-17       2.113905212571e-18 
 2384       1.436884370342e-11       3.770636776902e-13      -9.560467333319e-13       0.000000000000e+00       1.813226392781e-16       1.371220269220e-17       2.055151601980e-18 
 2385       1.435068034195e-11       3.739350636753e-13      -9.453702812021e-13       0.000000000000e+00       1.810092493452e-16       1.378153039612e-17       1.995316138087e-18 
 2386       1.433193733262e-11       3.708676227887e-13      -9.346400768602e-13       0.000000000000e+00       1.806965282616e-16       1.385203206544e-17       1.934449933054e-18 
 2387       1.431261640848e-11       3.678616642057e-13      -9.238604160797e-13       0.000000000000e+00       1.803844741981e-16       1.392372781648e-17       1.872604276836e-18 
 2388       1.429271931185e-11       3.649174977272e-13      -9.130356092923e-13       0.000000000000e+00       1.800730853126e-16       1.399663782600e-17       1.809830637371e-18 
 2389       1.427224779439e-11       3.620354337808e-13      -9.021699816031e-13       0.000000000000e+00       1.797623597496e-16       1.407078233126e-17       1.746180660769e-18 
 2390       1.425120361704e-11       3.592157834212e-13      -8.912678728059e-13       0.000000000000e+00       1.794522956405e-16       1.414618163007e-17       1.681706171496e-18 
 2391       1.422958855007e-11       3.564588583304e-13      -8.803336373990e-13       0.000000000000e+00       1.791428911032e-16       1.422285608087e-17       1.616459172569e-18 
 2392       1.420740437310e-11       3.537649708188e-13      -8.693716446001e-13       0.000000000000e+00       1.788341442423e-16       1.430082610278e-17       1.550491845738e-18 
 2393       1.418465287508e-11       3.511344338250e-13      -8.583862783622e-13       0.000000000000e+00       1.785260531493e-16       1.438011217567e-17       1.483856551678e-18 
 2394       1.416133585432e-11       3.485675609169e-13      -8.473819373887e-13       0.000000000000e+00       1.782186159020e-16       1.446073484020e-17       1.416605830179e-18 
 2395       1.413745511850e-11       3.460646662920e-13      -8.363630351492e-13       0.000000000000e+00       1.779118305651e-16       1.454271469790e-17       1.348792400328e-18 
 2396       1.411301248467e-11       3.436260647776e-13      -8.253339998943e-13       0.000000000000e+00       1.776056951899e-16       1.462607241124e-17       1.280469160705e-18 
 2397       1.408800977927e-11       3.412520718319e-13      -8.142992746718e-13       0.000000000000e+00       1.773002078142e-16       1.471082870364e-17       1.211689189565e-18 
 2398       1.406244883815e-11       3.389430035441e-13      -8.032633173413e-13       0.000000000000e+00       1.769953664625e-16       1.479700435962e-17       1.142505745031e-18 
 2399       1.403633150657e-11       3.366991766349e-13      -7.922306005905e-13       0.000000000000e+00       1.766911691457e-16       1.488462022475e-17       1.072972265280e-18 
 2400       1.400965963919e-11       3.345209084572e-13      -7.812056119497e-13       0.000000000000e+00       1.763876138615e-16       1.497369720582e-17       1.003142368731e-18 
 2401       1.398243510012e-11       3.324085169966e-13      -7.701928538081e-13       0.000000000000e+00       1.760846985938e-16       1.506425627082e-17       9.330698542347e-19 
 2402       1.395465976292e-11       3.303623208717e-13      -7.591968434285e-13       0.000000000000e+00       1.757824213134e-16       1.515631844903e-17       8.628087012627e-19 
 2403       1.392633551058e-11       3.283826393347e-13      -7.482221129632e-13       0.000000000000e+00       1.754807799773e-16       1.524990483110e-17       7.924130700932e-19 
 2404       1.389746423559e-11       3.264697922721e-13      -7.372732094691e-13       0.000000000000e+00       1.751797725292e-16       1.534503656908e-17       7.219373020012e-19 
 2405       1.386804783988e-11       3.246241002051e-13      -7.263546949235e-13       0.000000000000e+00       1.748793968991e-16       1.544173487650e-17       6.514359194464e-19 
 2406       1.383808823489e-11       3.228458842897e-13      -7.154711462391e-13       0.000000000000e+00       1.745796510036e-16       1.554002102842e-17       5.809636262619e-19 
 2407       1.380758734154e-11       3.211354663180e-13      -7.046271552798e-13       0.000000000000e+00       1.742805327455e-16       1.563991636150e-17       5.105753078420e-19 
 2408       1.377654709029e-11       3.194931687181e-13      -6.938273288757e-13       0.000000000000e+00       1.739820400143e-16       1.574144227405e-17       4.403260313312e-19 
 2409       1.374496942107e-11       3.179193145547e-13      -6.830762888390e-13       0.000000000000e+00       1.736841706858e-16       1.584462022609e-17       3.702710458120e-19 
 2410       1.371285628340e-11       3.164142275298e-13      -6.723786719790e-13       0.000000000000e+00       1.733869226221e-16       1.594947173945e-17       3.004657824938e-19 
 2411       1.368021084534e-11       3.149780775933e-13      -6.617387782391e-13       0.000000000000e+00       1.730902938230e-16       1.605599676866e-17       2.309628869755e-19 
 2412       1.364704112880e-11       3.136104167497e-13      -6.511595127408e-13       0.000000000000e+00       1.727942828810e-16       1.616410867022e-17       1.618032959620e-19 
 2413       1.361335639637e-11       3.123106404337e-13      -6.406434373454e-13       0.000000000000e+00       1.724988885291e-16       1.627369883854e-17       9.302510673309e-20 
 2414       1.357916594432e-11       3.110781416409e-13      -6.301931219574e-13       0.000000000000e+00       1.722041094895e-16       1.638465829884e-17       2.466654027551e-20 
 2415       1.354447910263e-11       3.099123109251e-13      -6.198111445332e-13       0.000000000000e+00       1.719099444737e-16       1.649687770673e-17      -4.323405859021e-20 
 2416       1.350930523505e-11       3.088125363961e-13      -6.095000910884e-13       0.000000000000e+00       1.716163921827e-16       1.661024734784e-17      -1.106382210825e-19 
 2417       1.347365373911e-11       3.077782037166e-13      -5.992625557068e-13       0.000000000000e+00       1.713234513066e-16       1.672465713744e-17      -1.775073543318e-19 
 2418       1.343753404614e-11       3.068086960996e-13      -5.891011405481e-13       0.000000000000e+00       1.710311205247e-16       1.683999662003e-17      -2.438027412531e-19 
 2419       1.340095562137e-11       3.059033943059e-13      -5.790184558559e-13       0.000000000000e+00       1.707393985059e-16       1.695615496899e-17      -3.094855404189e-19 
 2420       1.336392796388e-11       3.050616766411e-13      -5.690171199665e-13       0.000000000000e+00       1.704482839081e-16       1.707302098617e-17      -3.745167859325e-19 
 2421       1.332646060673e-11       3.042829189534e-13      -5.590997593164e-13       0.000000000000e+00       1.701577753784e-16       1.719048310150e-17      -4.388573873002e-19 
 2422       1.328856311690e-11       3.035664946303e-13      -5.492690084508e-13       0.000000000000e+00       1.698678715533e-16       1.730842937262e-17      -5.024681293046e-19 
 2423       1.325024509541e-11       3.029117745964e-13      -5.395275100318e-13       0.000000000000e+00       1.695785710583e-16       1.742674748451e-17      -5.653096718774e-19 
 2424       1.321151617729e-11       3.023181273107e-13      -5.298779148462e-13       0.000000000000e+00       1.692898725084e-16       1.754532474906e-17      -6.273425499723e-19 
 2425       1.317238603166e-11       3.017849187637e-13      -5.203228818143e-13       0.000000000000e+00       1.690017745075e-16       1.766404810472e-17      -6.885271734375e-19 
 2426       1.313286436175e-11       3.013115124748e-13      -5.108650779974e-13       0.000000000000e+00       1.687142756487e-16       1.778280411610e-17      -7.488238268891e-19 
 2427       1.309296090492e-11       3.008972694896e-13      -5.015071786062e-13       0.000000000000e+00       1.684273745144e-16       1.790147897358e-17      -8.081926695837e-19 
 2428       1.305268543274e-11       3.005415483774e-13      -4.922518670092e-13       0.000000000000e+00       1.681410696760e-16       1.801995849295e-17      -8.665937352912e-19 
 2429       1.301204775097e-11       3.002437052284e-13      -4.831018347406e-13       0.000000000000e+00       1.678553596941e-16       1.813812811499e-17      -9.239869321678e-19 
 2430       1.297105769964e-11       3.000030936508e-13      -4.740597815085e-13       0.000000000000e+00       1.675702431184e-16       1.825587290512e-17      -9.803320426288e-19 
 2431       1.292972515306e-11       2.998190647686e-13      -4.651284152030e-13       0.000000000000e+00       1.672857184877e-16       1.837307755299e-17      -1.035588723222e-18 
 2432       1.288806001988e-11       2.996909672184e-13      -4.563104519046e-13       0.000000000000e+00       1.670017843298e-16       1.848962637209e-17      -1.089716504498e-18 
 2433       1.284607224308e-11       2.996181471472e-13      -4.476086158921e-13       0.000000000000e+00       1.667184391618e-16       1.860540329939e-17      -1.142674790888e-18 
 2434       1.280377180008e-11       2.995999482094e-13      -4.390256396509e-13       0.000000000000e+00       1.664356814895e-16       1.872029189493e-17      -1.194422860573e-18 
 2435       1.276116870270e-11       2.996357115643e-13      -4.305642638813e-13       0.000000000000e+00       1.661535098081e-16       1.883417534145e-17      -1.244919865355e-18 
 2436       1.271827299724e-11       2.997247758732e-13      -4.222272375061e-13       0.000000000000e+00       1.658719226017e-16       1.894693644401e-17      -1.294124830536e-18 
 2437       1.267509476451e-11       2.998664772969e-13      -4.140173176795e-13       0.000000000000e+00       1.655909183433e-16       1.905845762956e-17      -1.341996654785e-18 
 2438       1.263164411984e-11       3.000601494931e-13      -4.059372697949e-13       0.000000000000e+00       1.653104954949e-16       1.916862094663e-17      -1.388494110012e-18 
 2439       1.258793121315e-11       3.003051236136e-13      -3.979898674928e-13       0.000000000000e+00       1.650306525078e-16       1.927730806488e-17      -1.433575841246e-18 
 2440       1.254396622899e-11       3.006007283016e-13      -3.901778926695e-13       0.000000000000e+00       1.647513878219e-16       1.938440027474e-17      -1.477200366498e-18 
 2441       1.249975938653e-11       3.009462896889e-13      -3.825041354849e-13       0.000000000000e+00       1.644726998663e-16       1.948977848703e-17      -1.519326076645e-18 
 2442       1.245532093962e-11       3.013411313936e-13      -3.749713943708e-13       0.000000000000e+00       1.641945870589e-16       1.959332323255e-17      -1.559911235295e-18 
 2443       1.241066117686e-11       3.017845745171e-13      -3.675824760389e-13       0.000000000000e+00       1.639170478067e-16       1.969491466174e-17      -1.598913978662e-18 
 2444       1.236579042159e-11       3.022759376416e-13      -3.603401954893e-13       0.000000000000e+00       1.636400805053e-16       1.979443254424e-17      -1.636292315441e-18 
 2445       1.232071903193e-11       3.028145368273e-13      -3.532473760183e-13       0.000000000000e+00       1.633636835396e-16       1.989175626854e-17      -1.672004126676e-18 
 2446       1.227545740084e-11       3.033996856097e-13      -3.463068492266e-13       0.000000000000e+00       1.630878552831e-16       1.998676484159e-17      -1.706007165640e-18 
 2447       1.223001595614e-11       3.040306949970e-13      -3.395214550279e-13       0.000000000000e+00       1.628125940984e-16       2.007933688840e-17      -1.738259057702e-18 
 2448       1.218440516055e-11       3.047068734675e-13      -3.328940416563e-13       0.000000000000e+00       1.625378983368e-16       2.016935065168e-17      -1.768717300199e-18 
 2449       1.213863551172e-11       3.054275269668e-13      -3.264274656752e-13       0.000000000000e+00       1.622637663384e-16       2.025668399143e-17      -1.797339262317e-18 
 2450       1.209271754228e-11       3.061919589051e-13      -3.201245919851e-13       0.000000000000e+00       1.619901964324e-16       2.034121438455e-17      -1.824082184954e-18 
 2451       1.204666171561e-11       3.069994191368e-13      -3.139877975542e-13       0.000000000000e+00       1.617171870694e-16       2.042286231285e-17      -1.848922085646e-18 
 2452       1.200047811248e-11       3.078489505706e-13      -3.080174793544e-13       0.000000000000e+00       1.614447372211e-16       2.050172171097e-17      -1.871910596992e-18 
 2453       1.195417674260e-11       3.087395416380e-13      -3.022135375283e-13       0.000000000000e+00       1.611728459831e-16       2.057793029696e-17      -1.893118467521e-18 
 2454       1.190776764877e-11       3.096701772235e-13      -2.965758708552e-13       0.000000000000e+00       1.609015124425e-16       2.065162625516e-17      -1.912616687733e-18 
 2455       1.186126090688e-11       3.106398386614e-13      -2.911043767497e-13       0.000000000000e+00       1.606307356778e-16       2.072294823670e-17      -1.930476490350e-18 
 2456       1.181466662597e-11       3.116475037321e-13      -2.857989512597e-13       0.000000000000e+00       1.603605147587e-16       2.079203535995e-17      -1.946769350563e-18 
 2457       1.176799494825e-11       3.126921466583e-13      -2.806594890649e-13       0.000000000000e+00       1.600908487464e-16       2.085902721104e-17      -1.961566986282e-18 
 2458       1.172125604910e-11       3.137727381011e-13      -2.756858834747e-13       0.000000000000e+00       1.598217366934e-16       2.092406384430e-17      -1.974941358392e-18 
 2459       1.167446013720e-11       3.148882451568e-13      -2.708780264269e-13       0.000000000000e+00       1.595531776435e-16       2.098728578277e-17      -1.986964670998e-18 
 2460       1.162761745444e-11       3.160376313527e-13      -2.662358084855e-13       0.000000000000e+00       1.592851706318e-16       2.104883401868e-17      -1.997709371675e-18 
 2461       1.158073827607e-11       3.172198566436e-13      -2.617591188392e-13       0.000000000000e+00       1.590177146849e-16       2.110885001389e-17      -2.007248151723e-18 
 2462       1.153383291063e-11       3.184338774084e-13      -2.574478452999e-13       0.000000000000e+00       1.587508088204e-16       2.116747570045e-17      -2.015653946414e-18 
 2463       1.148691170007e-11       3.196786464457e-13      -2.533018743002e-13       0.000000000000e+00       1.584844520473e-16       2.122485348100e-17      -2.022999935242e-18 
 2464       1.143998501973e-11       3.209531129709e-13      -2.493210908924e-13       0.000000000000e+00       1.582186433661e-16       2.128112622929e-17      -2.029359542176e-18 
 2465       1.139306327841e-11       3.222562226119e-13      -2.455053787465e-13       0.000000000000e+00       1.579533817682e-16       2.133643729066e-17      -2.034806435906e-18 
 2466       1.134615691835e-11       3.235869174057e-13      -2.418546201484e-13       0.000000000000e+00       1.576886662364e-16       2.139093048254e-17      -2.039414530099e-18 
 2467       1.129927641533e-11       3.249441357948e-13      -2.383686959980e-13       0.000000000000e+00       1.574244957449e-16       2.144475009486e-17      -2.043257983644e-18 
 2468       1.125243227866e-11       3.263268126229e-13      -2.350474858079e-13       0.000000000000e+00       1.571608692589e-16       2.149804089062e-17      -2.046411200907e-18 
 2469       1.120563505123e-11       3.277338791322e-13      -2.318908677011e-13       0.000000000000e+00       1.568977857350e-16       2.155094810631e-17      -2.048948831977e-18 
 2470       1.115889530953e-11       3.291642629587e-13      -2.288987184098e-13       0.000000000000e+00       1.566352441208e-16       2.160361745242e-17      -2.050945772919e-18 
 2471       1.111222366371e-11       3.306168881292e-13      -2.260709132732e-13       0.000000000000e+00       1.563732433552e-16       2.165619511390e-17      -2.052477166025e-18 
 2472       1.106563075759e-11       3.320906750572e-13      -2.234073262359e-13       0.000000000000e+00       1.561117823685e-16       2.170882775067e-17      -2.053618400062e-18 
 2473       1.101912726869e-11       3.335845405396e-13      -2.209078298465e-13       0.000000000000e+00       1.558508600817e-16       2.176166249807e-17      -2.054445110522e-18 
 2474       1.097272390828e-11       3.350973977524e-13      -2.185722952551e-13       0.000000000000e+00       1.555904754074e-16       2.181484696736e-17      -2.055033179877e-18 
 2475       1.092643142143e-11       3.366281562476e-13      -2.164005922124e-13       0.000000000000e+00       1.553306272492e-16       2.186852924620e-17      -2.055458737824e-18 
 2476       1.088026058700e-11       3.381757219493e-13      -2.143925890672e-13       0.000000000000e+00       1.550713145018e-16       2.192285789910e-17      -2.055798161538e-18 
 2477       1.083422221769e-11       3.397389971498e-13      -2.125481527652e-13       0.000000000000e+00       1.548125360510e-16       2.197798196797e-17      -2.056128075922e-18 
 2478       1.078832716011e-11       3.413168805063e-13      -2.108671488471e-13       0.000000000000e+00       1.545542907739e-16       2.203405097253e-17      -2.056525353857e-18 
 2479       1.074258629476e-11       3.429082670366e-13      -2.093494414466e-13       0.000000000000e+00       1.542965775384e-16       2.209121491081e-17      -2.057067116452e-18 
 2480       1.069701053609e-11       3.445120481163e-13      -2.079948932890e-13       0.000000000000e+00       1.540393952038e-16       2.214962425968e-17      -2.057830733296e-18 
 2481       1.065161083253e-11       3.461271114742e-13      -2.068033656892e-13       0.000000000000e+00       1.537827426204e-16       2.220942997525e-17      -2.058893822707e-18 
 2482       1.060639816654e-11       3.477523411890e-13      -2.057747185502e-13       0.000000000000e+00       1.535266186295e-16       2.227078349341e-17      -2.060334251982e-18 
 2483       1.056138355462e-11       3.493866176859e-13      -2.049088103611e-13       0.000000000000e+00       1.532710220634e-16       2.233383673029e-17      -2.062230137648e-18 
 2484       1.051657804735e-11       3.510288177321e-13      -2.042054981955e-13       0.000000000000e+00       1.530159517457e-16       2.239874208276e-17      -2.064659845713e-18 
 2485       1.047199272942e-11       3.526778144341e-13      -2.036646377096e-13       0.000000000000e+00       1.527614064908e-16       2.246565242887e-17      -2.067701991914e-18 
 2486       1.042763871968e-11       3.543324772333e-13      -2.032860831407e-13       0.000000000000e+00       1.525073851043e-16       2.253472112836e-17      -2.071435441971e-18 
 2487       1.038352717117e-11       3.559916719023e-13      -2.030696873053e-13       0.000000000000e+00       1.522538863826e-16       2.260610202315e-17      -2.075939311835e-18 
 2488       1.033966927114e-11       3.576542605417e-13      -2.030153015974e-13       0.000000000000e+00       1.520009091134e-16       2.267994943779e-17      -2.081292967936e-18 
 2489       1.029607624108e-11       3.593191015761e-13      -2.031227759866e-13       0.000000000000e+00       1.517484520752e-16       2.275641817999e-17      -2.087576027441e-18 
 2490       1.025275933679e-11       3.609850497502e-13      -2.033919590165e-13       0.000000000000e+00       1.514965140375e-16       2.283566354102e-17      -2.094868358493e-18 
 2491       1.020972876649e-11       3.626510163716e-13      -2.038223574108e-13       0.000000000000e+00       1.512450937553e-16       2.291779339347e-17      -2.103230769710e-18 
 2492       1.016699043829e-11       3.643161504329e-13      -2.044121127080e-13       0.000000000000e+00       1.509941899531e-16       2.300272417545e-17      -2.112646954100e-18 
 2493       1.012454919368e-11       3.659796585467e-13      -2.051590186077e-13       0.000000000000e+00       1.507438013406e-16       2.309032406078e-17      -2.123081204374e-18 
 2494       1.008240988770e-11       3.676407447935e-13      -2.060608608081e-13       0.000000000000e+00       1.504939266183e-16       2.318046078445e-17      -2.134497692600e-18 
 2495       1.004057738895e-11       3.692986107195e-13      -2.071154169977e-13       0.000000000000e+00       1.502445644777e-16       2.327300164217e-17      -2.146860470077e-18 
 2496       9.999056579594e-12       3.709524553339e-13      -2.083204568470e-13       0.000000000000e+00       1.499957136011e-16       2.336781348996e-17      -2.160133467213e-18 
 2497       9.957852355378e-12       3.726014751064e-13      -2.096737420001e-13       0.000000000000e+00       1.497473726614e-16       2.346476274367e-17      -2.174280493403e-18 
 2498       9.916969625646e-12       3.742448639646e-13      -2.111730260662e-13       0.000000000000e+00       1.494995403226e-16       2.356371537855e-17      -2.189265236904e-18 
