# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1032       1.400464686821e-10       6.134947775987e-12      -6.918356779047e-13       0.000000000000e+00       7.304133854459e-15       6.780688995723e-16       2.504312052620e-16 
 1033       1.395165568938e-10       6.132247987837e-12      -8.972437586315e-13       0.000000000000e+00       7.277960029504e-15       6.644539594818e-16       2.497966957266e-16 
 1034       1.390067745354e-10       6.128734605417e-12      -1.102326109888e-12       0.000000000000e+00       7.251902822408e-15       6.509075162570e-16       2.491410307171e-16 
 1035       1.385170358064e-10       6.124408895843e-12      -1.307004312794e-12       0.000000000000e+00       7.225961604958e-15       6.374278519021e-16       2.484655412776e-16 
 1036       1.380472535056e-10       6.119272162512e-12      -1.511199371051e-12       0.000000000000e+00       7.200135737124e-15       6.240132315845e-16       2.477715693708e-16 
 1037       1.375973390265e-10       6.113325745213e-12      -1.714831709586e-12       0.000000000000e+00       7.174424567021e-15       6.106619035908e-16       2.470604679043e-16 
 1038       1.371672023537e-10       6.106571020234e-12      -1.917821173183e-12       0.000000000000e+00       7.148827430871e-15       5.973720992821e-16       2.463336007581e-16 
 1039       1.367567520584e-10       6.099009400470e-12      -2.120087025124e-12       0.000000000000e+00       7.123343652972e-15       5.841420330511e-16       2.455923428111e-16 
 1040       1.363658952952e-10       6.090642335536e-12      -2.321547945822e-12       0.000000000000e+00       7.097972545659e-15       5.709699022769e-16       2.448380799680e-16 
 1041       1.359945377971e-10       6.081471311866e-12      -2.522122031460e-12       0.000000000000e+00       7.072713409270e-15       5.578538872821e-16       2.440722091857e-16 
 1042       1.356425838725e-10       6.071497852832e-12      -2.721726792627e-12       0.000000000000e+00       7.047565532109e-15       5.447921512879e-16       2.432961385008e-16 
 1043       1.353099364003e-10       6.060723518843e-12      -2.920279152957e-12       0.000000000000e+00       7.022528190413e-15       5.317828403705e-16       2.425112870560e-16 
 1044       1.349964968266e-10       6.049149907461e-12      -3.117695447764e-12       0.000000000000e+00       6.997600648313e-15       5.188240834172e-16       2.417190851269e-16 
 1045       1.347021651603e-10       6.036778653505e-12      -3.313891422676e-12       0.000000000000e+00       6.972782157802e-15       5.059139920820e-16       2.409209741491e-16 
 1046       1.344268399692e-10       6.023611429159e-12      -3.508782232280e-12       0.000000000000e+00       6.948071958697e-15       4.930506607420e-16       2.401184067445e-16 
 1047       1.341704183760e-10       6.009649944082e-12      -3.702282438748e-12       0.000000000000e+00       6.923469278607e-15       4.802321664529e-16       2.393128467488e-16 
 1048       1.339327960543e-10       5.994895945518e-12      -3.894306010485e-12       0.000000000000e+00       6.898973332890e-15       4.674565689057e-16       2.385057692378e-16 
 1049       1.337138672246e-10       5.979351218401e-12      -4.084766320757e-12       0.000000000000e+00       6.874583324626e-15       4.547219103819e-16       2.376986605542e-16 
 1050       1.335135246504e-10       5.963017585464e-12      -4.273576146332e-12       0.000000000000e+00       6.850298444577e-15       4.420262157099e-16       2.368930183349e-16 
 1051       1.333316382671e-10       5.945898260549e-12      -4.460656159253e-12       0.000000000000e+00       6.826117957624e-15       4.293684654750e-16       2.360899958990e-16 
 1052       1.331679907525e-10       5.928001928915e-12      -4.645960534175e-12       0.000000000000e+00       6.802041463465e-15       4.167515305521e-16       2.352893299456e-16 
 1053       1.330223410528e-10       5.909338723860e-12      -4.829451694282e-12       0.000000000000e+00       6.778068639469e-15       4.041792782775e-16       2.344903980038e-16 
 1054       1.328944456620e-10       5.889918878926e-12      -5.011091849983e-12       0.000000000000e+00       6.754199154510e-15       3.916556029556e-16       2.336925727073e-16 
 1055       1.327840586158e-10       5.869752728149e-12      -5.190842998475e-12       0.000000000000e+00       6.730432668939e-15       3.791844259202e-16       2.328952217831e-16 
 1056       1.326909314846e-10       5.848850706317e-12      -5.368666923297e-12       0.000000000000e+00       6.706768834556e-15       3.667696955962e-16       2.320977080392e-16 
 1057       1.326148133682e-10       5.827223349223e-12      -5.544525193896e-12       0.000000000000e+00       6.683207294587e-15       3.544153875616e-16       2.312993893534e-16 
 1058       1.325554508884e-10       5.804881293922e-12      -5.718379165176e-12       0.000000000000e+00       6.659747683656e-15       3.421255046085e-16       2.304996186609e-16 
 1059       1.325125881836e-10       5.781835278984e-12      -5.890189977065e-12       0.000000000000e+00       6.636389627759e-15       3.299040768052e-16       2.296977439430e-16 
 1060       1.324859669017e-10       5.758096144754e-12      -6.059918554070e-12       0.000000000000e+00       6.613132744238e-15       3.177551615576e-16       2.288931082150e-16 
 1061       1.324753261945e-10       5.733674833600e-12      -6.227525604834e-12       0.000000000000e+00       6.589976641756e-15       3.056828436709e-16       2.280850495145e-16 
 1062       1.324804027108e-10       5.708582390176e-12      -6.392971621698e-12       0.000000000000e+00       6.566920920269e-15       2.936912354113e-16       2.272729008899e-16 
 1063       1.325009305904e-10       5.682829961671e-12      -6.556216880258e-12       0.000000000000e+00       6.543965171000e-15       2.817844765672e-16       2.264559903882e-16 
 1064       1.325366414576e-10       5.656428798067e-12      -6.717221438926e-12       0.000000000000e+00       6.521108976416e-15       2.699667345115e-16       2.256336410434e-16 
 1065       1.325872644150e-10       5.629390252395e-12      -6.875945138482e-12       0.000000000000e+00       6.498351910197e-15       2.582422042625e-16       2.248051708648e-16 
 1066       1.326525260373e-10       5.601725780988e-12      -7.032347601641e-12       0.000000000000e+00       6.475693537213e-15       2.466151085461e-16       2.239698928250e-16 
 1067       1.327321503646e-10       5.573446943738e-12      -7.186388232606e-12       0.000000000000e+00       6.453133413498e-15       2.350896978570e-16       2.231271148483e-16 
 1068       1.328258588964e-10       5.544565404349e-12      -7.338026216630e-12       0.000000000000e+00       6.430671086221e-15       2.236702505206e-16       2.222761397989e-16 
 1069       1.329333705851e-10       5.515092930597e-12      -7.487220519571e-12       0.000000000000e+00       6.408306093664e-15       2.123610727545e-16       2.214162654691e-16 
 1070       1.330544018298e-10       5.485041394578e-12      -7.633929887455e-12       0.000000000000e+00       6.386037965191e-15       2.011664987301e-16       2.205467845675e-16 
 1071       1.331886664701e-10       5.454422772970e-12      -7.778112846030e-12       0.000000000000e+00       6.363866221228e-15       1.900908906343e-16       2.196669847070e-16 
 1072       1.333358757793e-10       5.423249147284e-12      -7.919727700329e-12       0.000000000000e+00       6.341790373231e-15       1.791386387310e-16       2.187761483935e-16 
 1073       1.334957384586e-10       5.391532704122e-12      -8.058732534226e-12       0.000000000000e+00       6.319809923662e-15       1.683141614228e-16       2.178735530137e-16 
 1074       1.336679606306e-10       5.359285735429e-12      -8.195085209995e-12       0.000000000000e+00       6.297924365964e-15       1.576219053125e-16       2.169584708236e-16 
 1075       1.338522458327e-10       5.326520638752e-12      -8.328743367869e-12       0.000000000000e+00       6.276133184534e-15       1.470663452651e-16       2.160301689364e-16 
 1076       1.340482950114e-10       5.293249917492e-12      -8.459664425599e-12       0.000000000000e+00       6.254435854696e-15       1.366519844688e-16       2.150879093110e-16 
 1077       1.342558065153e-10       5.259486181160e-12      -8.587805578013e-12       0.000000000000e+00       6.232831842677e-15       1.263833544971e-16       2.141309487401e-16 
 1078       1.344744760892e-10       5.225242145636e-12      -8.713123796571e-12       0.000000000000e+00       6.211320605578e-15       1.162650153703e-16       2.131585388384e-16 
 1079       1.347039968676e-10       5.190530633416e-12      -8.835575828931e-12       0.000000000000e+00       6.189901591349e-15       1.063015556170e-16       2.121699260309e-16 
 1080       1.349440593685e-10       5.155364573875e-12      -8.955118198498e-12       0.000000000000e+00       6.168574238766e-15       9.649759233589e-17       2.111643515412e-16 
 1081       1.351943514871e-10       5.119757003521e-12      -9.071707203993e-12       0.000000000000e+00       6.147337977398e-15       8.685777125724e-17       2.101410513792e-16 
 1082       1.354545584893e-10       5.083721066245e-12      -9.185298919002e-12       0.000000000000e+00       6.126192227589e-15       7.738676680453e-17       2.090992563300e-16 
 1083       1.357243630053e-10       5.047270013582e-12      -9.295849191542e-12       0.000000000000e+00       6.105136400425e-15       6.808928215612e-17       2.080381919418e-16 
 1084       1.360034450239e-10       5.010417204964e-12      -9.403313643615e-12       0.000000000000e+00       6.084169897710e-15       5.897004930683e-17       2.069570785140e-16 
 1085       1.362914818853e-10       4.973176107975e-12      -9.507647670770e-12       0.000000000000e+00       6.063292111944e-15       5.003382912959e-17       2.058551310856e-16 
 1086       1.365881482754e-10       4.935560298605e-12      -9.608806441659e-12       0.000000000000e+00       6.042502426290e-15       4.128541143702e-17       2.047315594235e-16 
 1087       1.368931162193e-10       4.897583461509e-12      -9.706744897596e-12       0.000000000000e+00       6.021800214551e-15       3.272961504307e-17       2.035855680104e-16 
 1088       1.372060550749e-10       4.859259390259e-12      -9.801417752119e-12       0.000000000000e+00       6.001184841148e-15       2.437128782461e-17       2.024163560333e-16 
 1089       1.375266315268e-10       4.820601987601e-12      -9.892779490543e-12       0.000000000000e+00       5.980655661084e-15       1.621530678312e-17       2.012231173716e-16 
 1090       1.378545095797e-10       4.781625265706e-12      -9.980784369522e-12       0.000000000000e+00       5.960212019929e-15       8.266578106196e-18       2.000050405852e-16 
 1091       1.381893639020e-10       4.742343191349e-12      -1.006539547514e-11       0.000000000000e+00       5.939853326223e-15       5.288759768157e-19       1.987615382108e-16 
 1092       1.385309200657e-10       4.702769218629e-12      -1.014661203089e-11       0.000000000000e+00       5.919579269826e-15      -6.998658152758e-18       1.974929380349e-16 
 1093       1.388789148328e-10       4.662916750494e-12      -1.022444245457e-11       0.000000000000e+00       5.899389606445e-15      -1.431806159760e-17       1.961998010557e-16 
 1094       1.392330828494e-10       4.622799293496e-12      -1.029889533334e-11       0.000000000000e+00       5.879284085439e-15      -2.143139349474e-17       1.948826930255e-16 
 1095       1.395931566410e-10       4.582430458032e-12      -1.036997942425e-11       0.000000000000e+00       5.859262449805e-15      -2.834073485852e-17       1.935421844629e-16 
 1096       1.399588666071e-10       4.541823958581e-12      -1.043770365468e-11       0.000000000000e+00       5.839324436154e-15      -3.504818863593e-17       1.921788506633e-16 
